,0,1,2,3,4,5,6,7
19776,005494.png,1242,375,Pedestrian,344.11,168.97,393.75,309.83
19777,005494.png,1242,375,Van,812.84,169.53,862.07,216.32
19778,005172.png,1242,375,Car,0.00,206.00,463.07,374.00
19779,005172.png,1242,375,Pedestrian,998.39,155.72,1025.91,226.99
19780,005172.png,1242,375,DontCare,699.15,167.73,709.61,180.27
19781,005885.png,1242,375,Car,764.11,191.63,1013.31,356.61
19782,005885.png,1242,375,Car,706.62,181.61,842.33,276.23
19783,005885.png,1242,375,Van,666.92,151.79,766.48,245.66
19784,005885.png,1242,375,Car,496.08,181.11,543.39,226.64
19785,005885.png,1242,375,Car,654.88,183.19,699.53,217.67
19786,005885.png,1242,375,Car,526.70,182.15,560.69,207.77
19787,005885.png,1242,375,DontCare,625.19,177.10,662.73,202.14
19788,005885.png,1242,375,DontCare,553.31,175.02,583.56,199.02
19789,005616.png,1242,375,Car,698.20,155.45,855.83,262.06
19790,005616.png,1242,375,Car,322.49,190.57,442.95,275.53
19791,005616.png,1242,375,Car,423.16,189.84,485.47,234.19
19792,005616.png,1242,375,Car,452.09,177.08,502.27,219.60
19793,005616.png,1242,375,DontCare,565.81,168.77,600.23,201.10
19794,005734.png,1242,375,Car,28.99,180.60,134.87,225.12
19795,005734.png,1242,375,Car,123.57,179.74,222.66,217.38
19796,005734.png,1242,375,Car,471.89,182.18,534.06,224.86
19797,005734.png,1242,375,Car,0.00,167.60,239.16,374.00
19798,005734.png,1242,375,Car,589.75,174.88,628.33,213.31
19799,005338.png,1242,375,Pedestrian,807.61,171.69,832.63,236.00
19800,005338.png,1242,375,DontCare,665.81,175.02,688.77,201.10
19801,005338.png,1242,375,DontCare,531.44,177.10,546.07,186.52
19802,005338.png,1242,375,DontCare,716.85,166.69,1028.35,217.77
19803,001912.png,1224,370,Car,0.00,170.45,44.74,284.43
19804,001912.png,1224,370,Pedestrian,521.63,158.43,556.25,234.33
19805,001912.png,1224,370,Pedestrian,538.51,159.51,566.67,232.57
19806,001912.png,1224,370,Van,811.56,160.05,970.87,228.46
19807,001912.png,1224,370,Car,0.00,176.73,54.84,197.79
19808,001912.png,1224,370,DontCare,0.00,195.34,34.06,286.78
19809,001912.png,1224,370,DontCare,157.74,172.68,194.77,194.29
19810,003100.png,1242,375,Car,0.00,189.26,324.33,374.00
19811,003100.png,1242,375,Car,517.21,181.01,543.20,206.00
19812,004820.png,1242,375,Car,305.31,196.47,462.08,312.77
19813,004820.png,1242,375,Car,409.77,189.00,502.26,257.82
19814,004820.png,1242,375,Car,481.28,180.20,554.86,228.11
19815,004820.png,1242,375,Misc,744.14,185.67,801.96,285.69
19816,000066.png,1242,375,Car,671.48,168.74,710.12,206.53
19817,000066.png,1242,375,Car,591.73,172.89,633.98,199.59
19818,000066.png,1242,375,DontCare,631.50,159.20,656.67,182.03
19819,000066.png,1242,375,DontCare,691.03,144.64,700.74,154.10
19820,000066.png,1242,375,DontCare,676.87,151.74,688.66,160.84
19821,007008.png,1241,376,Car,477.71,162.03,527.55,195.93
19822,007008.png,1241,376,Car,395.34,167.22,437.88,192.19
19823,007008.png,1241,376,Car,340.23,161.01,370.60,179.25
19824,007008.png,1241,376,DontCare,280.03,149.38,335.43,174.49
19825,006101.png,1242,375,Car,592.62,182.34,613.53,201.15
19826,006101.png,1242,375,DontCare,638.73,180.23,649.19,190.69
19827,003219.png,1242,375,Car,0.00,172.59,129.82,374.00
19828,003219.png,1242,375,Car,0.00,170.85,288.71,336.41
19829,003219.png,1242,375,Car,0.00,174.13,286.56,291.06
19830,003219.png,1242,375,Car,128.81,187.21,380.87,280.49
19831,003219.png,1242,375,Car,173.12,178.38,407.74,256.69
19832,003219.png,1242,375,Car,286.63,172.61,445.42,236.34
19833,003219.png,1242,375,Car,312.33,162.15,468.91,232.75
19834,003219.png,1242,375,Cyclist,540.89,177.12,555.00,210.75
19835,003219.png,1242,375,Car,808.83,201.91,1234.94,374.00
19836,003219.png,1242,375,Car,876.62,172.42,1206.32,294.28
19837,003219.png,1242,375,Car,836.08,182.25,1064.48,273.78
19838,003219.png,1242,375,Car,794.06,184.12,969.27,255.40
19839,003219.png,1242,375,Car,784.59,179.13,915.35,241.01
19840,003219.png,1242,375,Car,739.97,179.71,892.75,237.10
19841,003219.png,1242,375,Car,716.18,182.26,856.87,228.50
19842,003219.png,1242,375,Car,717.74,172.96,833.71,223.96
19843,003219.png,1242,375,Car,414.48,175.63,515.62,209.17
19844,003219.png,1242,375,Car,439.82,179.11,526.88,209.92
19845,003219.png,1242,375,Car,634.34,179.37,671.04,206.83
19846,003219.png,1242,375,Car,627.01,178.20,650.18,197.91
19847,003219.png,1242,375,Van,612.87,168.27,627.87,185.67
19848,003219.png,1242,375,DontCare,561.31,168.24,607.53,188.59
19849,003544.png,1242,375,Pedestrian,310.84,161.18,331.17,205.74
19850,003544.png,1242,375,Car,280.18,153.25,345.69,203.55
19851,003544.png,1242,375,Car,328.95,164.12,393.76,200.86
19852,003544.png,1242,375,Car,386.87,164.82,461.60,196.17
19853,003544.png,1242,375,Van,556.45,155.58,626.35,193.74
19854,003544.png,1242,375,Car,593.15,163.68,645.23,189.11
19855,003544.png,1242,375,Car,635.16,161.09,690.07,187.73
19856,003544.png,1242,375,Car,665.30,166.64,725.50,187.40
19857,003544.png,1242,375,Car,703.30,166.67,747.33,187.55
19858,003544.png,1242,375,Car,724.62,167.39,774.73,187.09
19859,003544.png,1242,375,Car,745.85,165.63,803.68,185.91
19860,003544.png,1242,375,Van,787.67,155.60,847.65,183.56
19861,003544.png,1242,375,Car,814.10,164.26,867.00,183.06
19862,003544.png,1242,375,Car,835.53,163.46,881.37,180.63
19863,003544.png,1242,375,DontCare,497.92,159.18,522.15,171.76
19864,003544.png,1242,375,DontCare,168.01,154.01,272.45,176.30
19865,003544.png,1242,375,DontCare,885.40,151.42,967.20,179.53
19866,003544.png,1242,375,DontCare,1138.30,150.78,1173.52,175.01
19867,003544.png,1242,375,DontCare,1176.50,155.30,1240.00,164.65
19868,003544.png,1242,375,DontCare,1077.30,152.10,1111.72,164.64
19869,007307.png,1242,375,Car,757.06,171.95,804.73,213.96
19870,000831.png,1242,375,Car,981.58,165.78,1241.00,374.00
19871,000831.png,1242,375,Car,0.00,151.16,311.03,335.52
19872,000831.png,1242,375,Car,0.00,178.38,144.75,374.00
19873,000831.png,1242,375,Car,778.34,195.35,1107.02,374.00
19874,000831.png,1242,375,Car,16.80,163.49,317.75,300.72
19875,000831.png,1242,375,Car,148.23,182.54,383.56,278.72
19876,000831.png,1242,375,Car,186.49,178.11,419.29,263.94
19877,000831.png,1242,375,Car,337.69,180.75,479.33,232.15
19878,000831.png,1242,375,Car,393.12,173.35,502.36,224.40
19879,000831.png,1242,375,Car,665.18,184.87,726.42,231.85
19880,000831.png,1242,375,Car,715.97,186.67,864.58,293.00
19881,000831.png,1242,375,Car,647.25,178.64,688.54,214.60
19882,000831.png,1242,375,Car,435.37,179.69,527.64,213.59
19883,000831.png,1242,375,DontCare,530.40,169.81,579.40,192.77
19884,000831.png,1242,375,DontCare,613.73,172.94,636.69,187.56
19885,000831.png,1242,375,DontCare,581.44,173.98,605.44,187.56
19886,000831.png,1242,375,DontCare,628.31,180.23,660.64,203.19
19887,002933.png,1242,375,Car,120.97,195.98,444.51,374.00
19888,002933.png,1242,375,Van,392.85,135.15,531.23,267.88
19889,002933.png,1242,375,Car,828.18,144.37,1241.00,374.00
19890,002933.png,1242,375,Car,724.77,164.88,1054.47,274.68
19891,002933.png,1242,375,Car,75.32,200.58,321.08,337.01
19892,002933.png,1242,375,Car,651.80,163.87,815.93,231.68
19893,002933.png,1242,375,Van,497.36,161.66,568.08,223.06
19894,002933.png,1242,375,Car,635.39,175.21,672.69,207.94
19895,002933.png,1242,375,Car,622.04,173.31,656.56,205.19
19896,002933.png,1242,375,Pedestrian,574.03,170.12,583.03,190.06
19897,002933.png,1242,375,Pedestrian,579.69,170.50,586.69,189.86
19898,005568.png,1224,370,Pedestrian,429.67,154.21,485.09,284.95
19899,005568.png,1224,370,Car,523.40,167.67,588.70,221.10
19900,005568.png,1224,370,Pedestrian,244.66,157.02,278.12,231.40
19901,005568.png,1224,370,Pedestrian,130.80,150.89,163.01,236.60
19902,005568.png,1224,370,Pedestrian,142.87,146.63,162.36,209.54
19903,005568.png,1224,370,Car,1021.44,184.55,1214.18,242.33
19904,005568.png,1224,370,Car,960.39,180.90,1068.57,229.08
19905,005568.png,1224,370,Car,1033.69,183.19,1154.53,229.31
19906,005568.png,1224,370,Car,1097.08,183.53,1223.00,230.24
19907,005568.png,1224,370,Pedestrian,123.45,153.99,151.97,232.28
19908,005568.png,1224,370,Pedestrian,196.09,146.32,221.11,214.59
19909,005568.png,1224,370,Pedestrian,167.13,152.19,190.22,213.05
19910,005568.png,1224,370,Pedestrian,271.81,158.64,284.51,208.81
19911,005568.png,1224,370,Pedestrian,248.69,153.41,264.96,206.35
19912,005568.png,1224,370,Pedestrian,238.05,159.90,252.93,205.38
19913,005568.png,1224,370,Pedestrian,217.04,156.28,233.78,206.35
19914,005568.png,1224,370,Car,601.40,171.69,637.45,199.90
19915,005568.png,1224,370,Pedestrian,221.48,153.27,236.44,197.14
19916,001742.png,1241,376,Car,576.17,172.81,632.30,223.98
19917,001742.png,1241,376,Car,0.00,162.62,158.80,375.00
19918,001742.png,1241,376,Car,97.64,187.33,291.93,270.87
19919,001742.png,1241,376,Car,328.52,184.70,453.12,258.81
19920,001742.png,1241,376,Van,439.73,147.02,521.34,222.72
19921,001742.png,1241,376,Car,506.56,175.27,545.78,207.49
19922,001742.png,1241,376,Car,0.00,183.99,173.04,257.40
19923,001742.png,1241,376,DontCare,531.13,152.60,568.26,199.43
19924,000343.png,1242,375,Car,870.06,158.97,1051.89,278.85
19925,000343.png,1242,375,Car,608.99,177.00,687.68,239.10
19926,000343.png,1242,375,Car,684.70,172.14,719.08,205.22
19927,000343.png,1242,375,Car,795.44,165.84,836.84,206.61
19928,000343.png,1242,375,DontCare,746.86,164.67,798.72,193.16
19929,000343.png,1242,375,DontCare,709.56,165.65,740.85,183.40
19930,005759.png,1242,375,Car,266.64,192.52,462.75,252.74
19931,005759.png,1242,375,Car,695.51,176.86,933.17,258.73
19932,005759.png,1242,375,Car,669.18,168.38,865.08,245.56
19933,005759.png,1242,375,Car,371.79,186.67,490.70,225.97
19934,005759.png,1242,375,Car,408.95,187.35,505.49,218.32
19935,005759.png,1242,375,DontCare,542.90,178.15,560.65,210.48
19936,007480.png,1242,375,Car,0.00,185.93,214.05,348.86
19937,007480.png,1242,375,Car,57.68,178.66,341.72,285.91
19938,007480.png,1242,375,Car,133.20,154.23,386.37,263.44
19939,007480.png,1242,375,Cyclist,501.01,178.40,523.53,228.03
19940,007480.png,1242,375,Car,1094.88,190.09,1241.00,374.00
19941,007480.png,1242,375,Car,934.82,184.38,1241.00,326.25
19942,007480.png,1242,375,Car,882.79,183.25,1122.39,291.95
19943,007480.png,1242,375,Car,800.16,181.42,1050.12,273.59
19944,007480.png,1242,375,Car,755.13,184.19,967.47,253.54
19945,007480.png,1242,375,Car,749.78,170.88,917.51,243.48
19946,007480.png,1242,375,Car,344.07,180.05,479.10,224.15
19947,007480.png,1242,375,Car,382.70,179.71,495.48,219.10
19948,007480.png,1242,375,Car,631.71,179.85,678.40,214.37
19949,007480.png,1242,375,Car,619.92,176.90,647.01,199.92
19950,007480.png,1242,375,Van,605.20,168.44,621.13,187.32
19951,007480.png,1242,375,DontCare,521.02,168.77,595.02,193.81
19952,003796.png,1242,375,Car,0.00,194.87,215.09,299.77
19953,003796.png,1242,375,Tram,691.79,152.20,732.77,188.10
19954,003796.png,1242,375,Car,217.60,176.68,344.35,251.24
19955,003796.png,1242,375,Car,314.31,187.06,400.66,233.95
19956,003796.png,1242,375,Car,363.95,178.49,440.30,225.28
19957,003796.png,1242,375,Car,441.57,182.11,490.37,212.36
19958,003796.png,1242,375,Car,468.29,181.50,508.89,207.20
19959,003796.png,1242,375,DontCare,519.91,176.00,552.55,195.70
19960,003796.png,1242,375,DontCare,761.84,165.01,769.90,184.71
19961,003796.png,1242,375,DontCare,817.47,163.71,833.94,197.64
19962,003796.png,1242,375,DontCare,652.52,169.53,659.93,178.23
19963,000621.png,1242,375,Car,195.63,187.23,436.96,361.63
19964,000621.png,1242,375,Car,449.90,191.29,524.15,253.96
19965,000621.png,1242,375,Car,523.19,185.76,578.93,221.55
19966,000621.png,1242,375,Misc,697.75,182.85,723.49,236.16
19967,001648.png,1224,370,Car,1093.98,183.59,1223.00,234.82
19968,001648.png,1224,370,Car,1032.63,183.96,1156.76,232.71
19969,001648.png,1224,370,Car,952.96,181.67,1068.79,234.19
19970,001648.png,1224,370,Car,602.49,172.67,636.54,203.00
19971,001648.png,1224,370,Cyclist,628.03,163.35,758.21,300.09
19972,001648.png,1224,370,Cyclist,707.10,152.35,849.72,282.46
19973,001648.png,1224,370,Cyclist,399.63,167.39,439.37,232.09
19974,001648.png,1224,370,Pedestrian,182.18,149.09,203.27,196.57
19975,001648.png,1224,370,Pedestrian,0.00,144.24,58.05,257.46
19976,001648.png,1224,370,Pedestrian,203.58,153.58,229.18,216.40
19977,001648.png,1224,370,Pedestrian,173.45,150.12,200.25,214.15
19978,001648.png,1224,370,Pedestrian,808.75,148.61,879.63,331.32
19979,001648.png,1224,370,Pedestrian,831.32,148.03,896.23,318.17
19980,001648.png,1224,370,Pedestrian,954.76,137.68,1034.08,336.26
19981,001648.png,1224,370,Pedestrian,967.40,142.08,1075.36,369.00
19982,001648.png,1224,370,DontCare,0.00,144.97,33.42,254.26
19983,001648.png,1224,370,DontCare,337.06,151.35,372.40,181.59
19984,001648.png,1224,370,DontCare,539.14,167.29,554.72,179.04
19985,001648.png,1224,370,DontCare,893.59,153.26,956.98,319.29
19986,004407.png,1242,375,Truck,590.05,161.74,635.37,203.33
19987,004407.png,1242,375,Car,174.34,189.92,291.10,236.29
19988,004407.png,1242,375,Car,426.67,182.78,463.21,205.86
19989,004407.png,1242,375,DontCare,482.23,184.09,494.81,196.67
19990,004407.png,1242,375,DontCare,513.28,182.15,536.54,193.76
19991,004407.png,1242,375,DontCare,553.06,182.15,571.47,188.91
19992,003483.png,1242,375,Car,0.00,157.56,411.14,374.00
19993,003483.png,1242,375,Car,375.78,188.05,513.37,276.76
19994,003483.png,1242,375,Car,634.67,181.93,682.42,219.87
19995,003483.png,1242,375,Van,542.94,171.40,577.33,199.94
19996,003483.png,1242,375,DontCare,494.68,176.65,536.37,200.23
19997,003483.png,1242,375,DontCare,579.42,166.95,599.77,192.47
19998,003483.png,1242,375,DontCare,627.94,165.01,662.52,197.65
19999,005952.png,1241,376,Car,571.30,178.99,603.66,208.48
20000,005952.png,1241,376,Car,0.00,209.69,212.48,375.00
20001,005952.png,1241,376,Car,85.19,186.17,282.49,280.48
20002,005952.png,1241,376,Car,246.43,185.37,368.07,246.86
20003,005952.png,1241,376,Van,331.28,124.29,484.50,262.78
20004,005952.png,1241,376,Car,468.70,184.46,520.70,222.24
20005,005952.png,1241,376,Car,495.88,184.18,532.37,211.01
20006,005952.png,1241,376,Car,0.30,184.07,191.68,264.56
20007,005952.png,1241,376,DontCare,529.66,174.44,558.95,199.55
20008,002616.png,1242,375,Pedestrian,471.38,178.74,496.68,241.64
20009,002616.png,1242,375,Pedestrian,375.83,167.49,417.07,277.21
20010,002616.png,1242,375,Pedestrian,437.56,172.08,468.43,257.81
20011,002616.png,1242,375,Pedestrian,704.19,164.94,726.94,236.64
20012,002616.png,1242,375,Pedestrian,721.69,166.66,743.97,234.38
20013,002616.png,1242,375,DontCare,559.37,174.71,584.25,208.64
20014,002616.png,1242,375,DontCare,503.09,174.06,514.38,200.88
20015,002616.png,1242,375,DontCare,541.26,170.83,548.67,195.71
20016,004091.png,1242,375,Car,0.00,201.43,403.44,374.00
20017,004091.png,1242,375,Van,348.67,172.61,480.73,266.34
20018,004091.png,1242,375,Car,507.69,177.71,549.18,210.78
20019,004091.png,1242,375,Van,521.36,166.73,559.59,202.72
20020,004091.png,1242,375,DontCare,562.77,172.45,580.21,186.00
20021,001350.png,1242,375,Car,583.52,169.94,605.61,187.44
20022,001350.png,1242,375,Car,557.93,168.98,577.32,184.77
20023,001350.png,1242,375,DontCare,529.61,160.48,542.84,169.18
20024,001350.png,1242,375,DontCare,599.15,159.40,616.90,175.07
20025,005677.png,1242,375,Cyclist,957.06,189.96,1049.29,324.50
20026,005677.png,1242,375,Car,0.00,202.76,405.34,374.00
20027,005677.png,1242,375,Car,809.69,177.53,1241.00,374.00
20028,005677.png,1242,375,Car,733.25,194.21,928.23,327.91
20029,005677.png,1242,375,Van,687.82,171.93,813.89,271.26
20030,005677.png,1242,375,Car,518.57,181.98,569.39,224.02
20031,005677.png,1242,375,Van,662.31,171.55,722.06,225.53
20032,005677.png,1242,375,DontCare,586.65,182.31,605.44,194.85
20033,005677.png,1242,375,DontCare,622.06,175.02,668.98,208.40
20034,002072.png,1238,374,Car,132.18,189.90,419.97,362.85
20035,002072.png,1238,374,Car,512.21,171.47,584.37,237.26
20036,002072.png,1238,374,Car,499.92,168.51,556.53,215.28
20037,002072.png,1238,374,Van,455.37,154.70,508.70,198.98
20038,002072.png,1238,374,Car,587.84,169.37,623.63,205.26
20039,007267.png,1242,375,Car,696.62,177.91,846.09,283.55
20040,007267.png,1242,375,Car,117.65,187.11,437.14,374.00
20041,007267.png,1242,375,Car,645.28,177.85,688.58,214.17
20042,007267.png,1242,375,Van,687.51,162.00,728.96,192.92
20043,004993.png,1241,376,Car,577.01,177.76,611.06,208.80
20044,004993.png,1241,376,Car,0.00,181.69,208.30,308.29
20045,004993.png,1241,376,Misc,104.28,240.42,301.44,357.31
20046,004993.png,1241,376,Car,215.88,192.08,425.94,312.46
20047,004993.png,1241,376,Car,241.01,192.56,355.95,244.79
20048,004993.png,1241,376,Car,419.73,185.77,497.13,237.51
20049,004993.png,1241,376,Car,371.02,180.31,432.77,221.28
20050,004993.png,1241,376,Car,468.70,183.21,519.25,217.96
20051,004993.png,1241,376,Car,503.61,185.00,538.69,210.19
20052,004993.png,1241,376,Misc,529.63,170.23,555.84,199.40
20053,004993.png,1241,376,Van,229.26,171.09,329.01,226.96
20054,005914.png,1242,375,Truck,596.95,157.06,628.04,190.72
20055,005914.png,1242,375,Cyclist,155.13,185.60,188.86,221.01
20056,005914.png,1242,375,Car,114.98,191.67,222.40,240.05
20057,005914.png,1242,375,Car,461.65,179.06,488.24,196.42
20058,005914.png,1242,375,Cyclist,691.33,162.23,708.67,200.37
20059,005914.png,1242,375,DontCare,336.65,178.15,352.32,199.03
20060,005914.png,1242,375,DontCare,503.31,178.15,518.98,190.69
20061,005914.png,1242,375,DontCare,541.85,175.02,580.43,187.56
20062,005899.png,1224,370,Pedestrian,547.67,142.57,618.27,360.21
20063,005899.png,1224,370,Truck,0.00,0.00,77.88,369.00
20064,001878.png,1242,375,Car,0.00,213.59,359.07,374.00
20065,001878.png,1242,375,Car,811.88,187.87,1184.48,374.00
20066,001878.png,1242,375,Car,653.00,184.43,715.43,227.06
20067,001878.png,1242,375,Car,589.27,186.66,632.09,211.81
20068,001878.png,1242,375,Car,795.22,179.52,934.70,236.98
20069,001878.png,1242,375,Car,967.66,181.15,1146.88,240.52
20070,001878.png,1242,375,Car,548.20,183.68,595.60,204.29
20071,001878.png,1242,375,Cyclist,479.45,185.12,491.35,214.73
20072,001878.png,1242,375,DontCare,720.44,174.71,786.07,197.64
20073,006191.png,1242,375,Car,727.68,159.71,906.72,223.03
20074,006191.png,1242,375,Car,1200.18,133.57,1241.00,180.44
20075,006191.png,1242,375,Car,1029.25,144.10,1137.74,177.16
20076,006191.png,1242,375,Car,1003.64,148.58,1107.99,179.52
20077,006191.png,1242,375,Car,475.19,175.83,525.90,215.84
20078,006191.png,1242,375,Car,556.08,171.87,591.44,200.11
20079,006191.png,1242,375,Car,762.75,153.56,858.29,190.02
20080,006191.png,1242,375,Car,885.87,150.03,933.27,178.06
20081,006191.png,1242,375,Car,921.67,150.14,973.08,175.91
20082,006191.png,1242,375,Car,654.44,168.77,689.64,192.22
20083,006191.png,1242,375,DontCare,611.65,170.85,651.27,191.72
20084,006191.png,1242,375,DontCare,525.19,173.98,552.32,204.23
20085,004578.png,1242,375,Car,184.39,192.28,399.17,312.34
20086,004578.png,1242,375,Car,878.00,189.70,1241.00,374.00
20087,004578.png,1242,375,Car,347.40,186.45,467.98,258.01
20088,004578.png,1242,375,Car,770.39,182.17,942.62,291.18
20089,004578.png,1242,375,Car,413.76,184.86,504.74,236.25
20090,004578.png,1242,375,Car,719.64,177.82,830.28,251.09
20091,004578.png,1242,375,Car,515.50,178.99,554.61,208.09
20092,004578.png,1242,375,Car,703.52,177.24,776.00,231.42
20093,004578.png,1242,375,Car,695.79,175.88,749.41,218.58
20094,004578.png,1242,375,DontCare,562.77,175.36,637.45,187.94
20095,004578.png,1242,375,DontCare,654.95,172.45,680.15,190.86
20096,002870.png,1242,375,Pedestrian,497.39,173.28,526.32,245.52
20097,002870.png,1242,375,Pedestrian,473.94,168.93,499.16,245.68
20098,002870.png,1242,375,Pedestrian,1041.33,156.16,1101.65,284.78
20099,002870.png,1242,375,Pedestrian,658.63,164.24,677.54,219.38
20100,002870.png,1242,375,Pedestrian,685.19,163.19,702.91,219.24
20101,002870.png,1242,375,DontCare,432.58,163.71,463.28,221.58
20102,002870.png,1242,375,DontCare,722.38,165.01,767.31,204.12
20103,002870.png,1242,375,DontCare,633.76,170.18,643.76,183.41
20104,007461.png,1242,375,Car,319.44,191.19,487.46,297.46
