,0,1,2,3,4,5
2156,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_160.jpg,0,162,48,128,19
2157,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_161.jpg,0,169,63,180,4
2158,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_162.jpg,0,194,87,132,5
2159,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_163.jpg,0,165,43,136,13
2160,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_164.jpg,0,195,23,116,8
2161,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_165.jpg,0,154,97,108,12
2162,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_166.jpg,0,185,134,145,66
2163,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_167.jpg,0,144,30,70,6
2164,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_168.jpg,0,153,7,208,0
2165,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_169.jpg,0,135,62,176,87
2166,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_17.jpg,0,150,69,133,89
2167,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_170.jpg,0,125,61,108,27
2168,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_171.jpg,0,184,40,116,10
2169,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_172.jpg,0,159,101,120,49
2170,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_173.jpg,0,160,87,94,17
2171,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_174.jpg,0,141,53,158,17
2172,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_175.jpg,0,153,67,141,39
2173,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_176.jpg,0,203,128,120,7
2174,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_177.jpg,0,203,29,120,11
2175,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_178.jpg,0,165,56,197,0
2176,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_179.jpg,0,177,67,124,9
2177,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_18.jpg,0,176,102,83,21
2178,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_180.jpg,0,102,20,136,12
2179,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_181.jpg,0,191,129,147,3
2180,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_182.jpg,0,152,52,133,16
2181,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_183.jpg,0,224,26,196,0
2182,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_184.jpg,0,155,90,144,2
2183,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_185.jpg,0,110,33,81,0
2184,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_186.jpg,0,126,59,71,13
2185,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_187.jpg,0,223,113,152,0
2186,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_188.jpg,0,158,42,118,20
2187,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_189.jpg,0,223,62,140,0
2188,C:\Users\mayank\Documents\Datasets\single_object_detection\images\miniature_pinscher_190.jpg,0,169,96,109,27
2189,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_10.jpg,0,215,10,150,33
2190,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_100.jpg,0,118,79,144,67
2191,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_101.jpg,0,141,86,125,38
2192,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_102.jpg,0,153,73,151,53
2193,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_103.jpg,0,135,81,90,24
2194,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_104.jpg,0,142,84,126,45
2195,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_105.jpg,0,116,48,151,78
2196,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_106.jpg,0,191,77,102,36
2197,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_107.jpg,0,173,59,92,10
2198,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_108.jpg,0,194,8,102,0
2199,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_109.jpg,0,111,68,91,30
2200,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_11.jpg,0,177,110,127,43
2201,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_110.jpg,0,151,54,137,10
2202,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_111.jpg,0,169,54,174,2
2203,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_112.jpg,0,187,22,197,33
2204,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_113.jpg,0,186,116,79,19
2205,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_114.jpg,0,174,77,209,82
2206,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_115.jpg,0,191,93,177,112
2207,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_116.jpg,0,211,112,170,59
2208,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_117.jpg,0,164,38,184,43
2209,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_118.jpg,0,188,54,159,31
2210,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_119.jpg,0,170,47,210,105
2211,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_12.jpg,0,149,84,155,61
2212,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_120.jpg,0,132,82,133,63
2213,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_121.jpg,0,159,54,119,35
2214,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_122.jpg,0,124,65,101,27
2215,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_123.jpg,0,160,117,110,45
2216,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_124.jpg,0,175,133,119,58
2217,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_125.jpg,0,125,48,165,38
2218,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_126.jpg,0,192,114,97,23
2219,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_127.jpg,0,136,51,161,37
2220,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_128.jpg,0,198,91,98,26
2221,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_129.jpg,0,194,95,120,32
2222,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_13.jpg,0,125,61,100,56
2223,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_130.jpg,0,173,82,107,58
2224,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_131.jpg,0,113,46,161,79
2225,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_132.jpg,0,175,81,76,22
2226,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_133.jpg,0,150,106,100,49
2227,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_134.jpg,0,151,94,134,75
2228,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_135.jpg,0,191,43,119,21
2229,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_136.jpg,0,171,74,115,61
2230,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_137.jpg,0,162,47,192,20
2231,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_138.jpg,0,208,69,203,0
2232,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_139.jpg,0,184,74,174,4
2233,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_14.jpg,0,159,66,144,23
2234,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_140.jpg,0,180,117,83,40
2235,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_141.jpg,0,202,101,195,41
2236,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_142.jpg,0,104,39,120,43
2237,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_143.jpg,0,138,64,100,10
2238,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_144.jpg,0,118,53,116,37
2239,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_145.jpg,0,163,30,205,10
2240,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_146.jpg,0,186,100,90,28
2241,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_147.jpg,0,165,39,197,24
2242,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_148.jpg,0,85,7,142,28
2243,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_149.jpg,0,166,86,98,4
2244,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_15.jpg,0,129,38,167,17
2245,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_150.jpg,0,212,87,114,16
2246,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_151.jpg,0,143,38,205,27
2247,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_152.jpg,0,157,39,188,28
2248,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_153.jpg,0,162,46,191,20
2249,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_154.jpg,0,208,69,204,0
2250,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_155.jpg,0,183,70,174,6
2251,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_156.jpg,0,159,97,120,38
2252,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_157.jpg,0,203,104,189,53
2253,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_158.jpg,0,194,33,115,0
2254,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_159.jpg,0,170,78,145,53
2255,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_16.jpg,0,182,59,158,25
2256,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_160.jpg,0,78,14,88,15
2257,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_161.jpg,0,56,12,91,26
2258,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_162.jpg,0,223,34,180,70
2259,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_163.jpg,0,147,95,105,32
2260,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_164.jpg,0,201,161,106,44
2261,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_165.jpg,0,179,137,121,58
2262,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_166.jpg,0,70,20,133,63
2263,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_167.jpg,0,128,99,144,102
2264,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_168.jpg,0,136,86,106,50
2265,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_169.jpg,0,130,72,97,30
2266,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_17.jpg,0,114,35,112,47
2267,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_170.jpg,0,185,59,152,0
2268,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_171.jpg,0,179,67,203,0
2269,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_172.jpg,0,157,75,109,8
2270,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_173.jpg,0,201,90,155,11
2271,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_174.jpg,0,190,106,125,14
2272,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_175.jpg,0,177,65,174,23
2273,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_176.jpg,0,145,50,143,35
2274,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_177.jpg,0,213,8,138,7
2275,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_178.jpg,0,167,21,143,3
2276,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_179.jpg,0,133,98,99,54
2277,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_18.jpg,0,150,48,134,12
2278,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_180.jpg,0,129,52,132,49
2279,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_181.jpg,0,187,59,211,5
2280,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_182.jpg,0,190,64,171,0
2281,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_183.jpg,0,194,15,177,19
2282,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_184.jpg,0,153,59,110,60
2283,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_185.jpg,0,200,64,202,37
2284,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_186.jpg,0,183,113,78,11
2285,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_187.jpg,0,132,36,152,23
2286,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_188.jpg,0,143,73,100,13
2287,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_189.jpg,0,159,65,165,36
2288,C:\Users\mayank\Documents\Datasets\single_object_detection\images\newfoundland_190.jpg,0,126,34,127,48
2289,C:\Users\mayank\Documents\Datasets\single_object_detection\images\Persian_1.jpg,1,93,34,96,25
2290,C:\Users\mayank\Documents\Datasets\single_object_detection\images\Persian_10.jpg,1,224,0,143,1
2291,C:\Users\mayank\Documents\Datasets\single_object_detection\images\Persian_100.jpg,1,181,3,201,0
2292,C:\Users\mayank\Documents\Datasets\single_object_detection\images\Persian_101.jpg,1,183,64,111,23
2293,C:\Users\mayank\Documents\Datasets\single_object_detection\images\Persian_102.jpg,1,168,1,137,7
2294,C:\Users\mayank\Documents\Datasets\single_object_detection\images\Persian_103.jpg,1,180,49,154,28
2295,C:\Users\mayank\Documents\Datasets\single_object_detection\images\Persian_104.jpg,1,129,36,146,30
2296,C:\Users\mayank\Documents\Datasets\single_object_detection\images\Persian_105.jpg,1,181,52,159,36
2297,C:\Users\mayank\Documents\Datasets\single_object_detection\images\Persian_106.jpg,1,166,52,114,16
2298,C:\Users\mayank\Documents\Datasets\single_object_detection\images\Persian_107.jpg,1,216,128,128,26
2299,C:\Users\mayank\Documents\Datasets\single_object_detection\images\Persian_108.jpg,1,196,116,87,23
2300,C:\Users\mayank\Documents\Datasets\single_object_detection\images\Persian_11.jpg,1,204,5,134,0
2301,C:\Users\mayank\Documents\Datasets\single_object_detection\images\Persian_111.jpg,1,149,57,89,34
2302,C:\Users\mayank\Documents\Datasets\single_object_detection\images\Persian_112.jpg,1,211,28,193,11
2303,C:\Users\mayank\Documents\Datasets\single_object_detection\images\Persian_114.jpg,1,123,36,141,40
2304,C:\Users\mayank\Documents\Datasets\single_object_detection\images\Persian_115.jpg,1,176,125,112,44
2305,C:\Users\mayank\Documents\Datasets\single_object_detection\images\Persian_116.jpg,1,142,90,92,52
2306,C:\Users\mayank\Documents\Datasets\single_object_detection\images\Persian_117.jpg,1,211,135,125,24
2307,C:\Users\mayank\Documents\Datasets\single_object_detection\images\Persian_118.jpg,1,183,78,131,23
2308,C:\Users\mayank\Documents\Datasets\single_object_detection\images\Persian_12.jpg,1,224,0,215,41
2309,C:\Users\mayank\Documents\Datasets\single_object_detection\images\Persian_120.jpg,1,129,66,73,28
2310,C:\Users\mayank\Documents\Datasets\single_object_detection\images\Persian_121.jpg,1,220,0,137,18
2311,C:\Users\mayank\Documents\Datasets\single_object_detection\images\Persian_122.jpg,1,203,41,113,7
2312,C:\Users\mayank\Documents\Datasets\single_object_detection\images\Persian_123.jpg,1,202,24,197,0
2313,C:\Users\mayank\Documents\Datasets\single_object_detection\images\Persian_125.jpg,1,168,45,186,20
2314,C:\Users\mayank\Documents\Datasets\single_object_detection\images\Persian_126.jpg,1,168,116,71,29
2315,C:\Users\mayank\Documents\Datasets\single_object_detection\images\Persian_128.jpg,1,122,65,104,26
